Artis Hottness,Duration,Artist Familiarity,Tempo
9.436139117120134756e-01,2.390366451951688305e+02,3.996978204917738253e-01,1.506977079138312661e+02
3.536782764377291999e-01,2.168349940770171429e+02,6.189078332329884802e-01,1.427987206598901935e+02
3.065526217301909329e-01,2.871994341303527563e+02,6.245234969546942239e-01,1.578101583335781584e+02
3.097421706498847960e-01,2.863916608769521304e+02,5.456157045728176058e-01,1.237945614286904288e+02
2.690065934692954519e-01,5.106905557065381913e+02,4.247010504563277777e-01,9.971762611706577673e+01
4.220782007722581608e-01,2.132017181779097825e+02,6.545503871583733257e-01,1.724734913426608500e+02
5.794210848619888443e-01,9.878870414298486935e+01,9.487081761458142637e-01,1.163965468896729476e+02
1.917327722825259984e-01,2.104145388067939848e+02,7.699213299708915770e-01,1.169421609242943418e+02
4.708100962107556464e-01,2.141598887957172792e+00,5.834264348499615949e-01,9.152196719347998055e+01
4.370259382656943026e-01,2.614589171403058003e+02,6.500305457402220100e-01,1.416447844511682206e+02
5.131569584038775389e-01,3.861017590889907751e+02,3.929300763746610414e-01,2.299285520001938039e+02
3.286029333410318554e-01,-8.709293977928717823e+01,3.746749482117976981e-01,1.377300358224582055e+02
3.105017627724280249e-01,2.692411478131425042e+02,5.555741354671965837e-01,1.393412899918599237e+02
5.258497555954130265e-01,1.860594312861408071e+02,7.771737910763434343e-01,7.305536702412635464e+01
4.215004859548731608e-01,2.322596186642009854e+02,9.260670054191209033e-01,9.184112385675337009e+01
3.262269402835168974e-01,-4.131722679171882078e+02,6.707966561114275805e-01,2.116865165528924422e+02
3.310446739335942690e-01,4.603867093236466985e+02,5.448044309098776239e-01,1.739773571684157218e+02
5.222401127889720884e-01,3.517616218774765002e+02,5.330630862161598316e-01,1.036355847324823571e+02
4.403098125969086007e-01,2.489239601657010894e+02,6.288827878308467234e-01,1.701239948594493967e+02
4.397451662542841144e-01,2.439808771142690773e+02,4.661703824465632806e-01,8.665814973740958749e+01
3.392361912178366024e-01,2.518578289587326822e+02,4.754790129682078259e-01,1.250035928134424239e+02
3.582654629817316749e-01,5.735155903117388334e+02,4.659669718399896965e-01,1.679723025965445231e+02
6.330620299796203554e-01,1.301041706880439506e+02,3.573780366444765377e-01,1.063000396831303647e+02
2.245819356609235762e-01,2.699474653078232222e+02,5.995949254152392882e-01,2.283213964269840517e+02
4.652850107382385803e-01,2.763426549006339883e+02,8.122489227720137706e-01,1.280295740306424364e+02
3.901075762650514367e-01,2.764071148005032796e+02,5.133036598864393341e-01,1.536193807147120651e+02
4.164056887091694970e-01,2.356187785555109997e+02,4.647874437990751062e-01,9.578334068548650748e+01
3.967458621331324542e-01,2.250325144699947373e+02,5.189558447131190633e-01,1.125792808385994590e+02
3.989650433752863767e-01,1.748080400700884525e+02,4.851854416747798382e-01,1.578158461797563064e+02
6.122258778867064599e-01,3.104917484592123742e+02,2.334523610075507349e-01,9.753201258419016995e+01
1.861588001746057319e-01,2.344248656855777426e+02,9.018719802567787269e-01,1.063301859260556057e+02
2.919394605201532378e-01,3.256904097313698685e+02,3.876988324372732109e-01,1.232429423463751732e+02
3.823340442128446148e-01,1.122003538529426805e+03,5.097250972148259507e-01,1.680748188866770647e+02
3.136368163802945030e-01,2.579764085600908743e+02,6.149657126229328696e-01,1.603193779886842094e+02
3.236427956366403902e-01,5.692557574781590120e+02,7.750433060305468302e-01,1.754108863932854661e+02
4.031911551047184794e-01,2.900684890666153137e+01,6.294771836903052531e-01,1.038985131405715947e+02
3.090413606240167144e-01,2.224658445792103407e+02,6.272481955464854764e-01,1.127230049588242764e+02
3.237772383067864523e-01,1.768260020689558303e+02,5.674030338466664602e-01,1.554964671758036161e+02
6.279171022093595900e-01,2.239183155758820476e+02,6.457238495670125644e-01,1.331153710465496260e+02
4.997992128146430124e-01,3.046497721965413348e+02,6.039523526998351599e-01,9.380759026527891820e+01
1.619944486150480256e-01,1.942800198709115591e+02,4.347066192900115311e-01,1.436237010387874307e+02
4.465486930613408179e-01,-2.187931013086870280e+02,6.022050427772569492e-01,1.084599373068320460e+02
3.573574487535670086e-01,7.068679018700288452e+01,5.259236526277177859e-01,1.614020620207748493e+02
3.527329872669388022e-01,2.346346719183247558e+02,8.185242713533185110e-01,1.188303278060092225e+02
3.600435065208852370e-01,2.292583766546258630e+02,3.833515247469776455e-01,4.459575310946323157e+01
6.193051320247260350e-01,4.683077113847377859e+01,5.251906594208364254e-01,7.521476724233690447e+01
4.321175806589001023e-01,2.862885595059622119e+02,5.492486118096664427e-01,1.031533513145695338e+02
3.154731202492075948e-01,1.249678425251538556e+02,6.870428728364430526e-01,9.591960480356021890e+01
1.446708029348847957e-01,1.661674539430259756e+02,4.468678422780527626e-01,1.181639355387559362e+02
3.855880782485613389e-01,2.437651095038635276e+02,9.320271149763215135e-01,1.387165349551463578e+02
3.781802957852474223e-01,1.535218537448916095e+03,7.849108705751675075e-01,1.282940077759297424e+02
3.569168362677463957e-01,1.551418319663981151e+02,5.576990852805110421e-01,1.079856682940695691e+02
4.185793604711174898e-01,1.561462383330830619e+02,5.239350872285299943e-01,1.388278199217938891e+02
3.812313447013551682e-01,2.251121391870874504e+02,3.176791476035845108e-01,1.301591543910411701e+02
4.497819817703330725e-01,9.224607378496543220e+01,3.537473305598624052e-01,1.587784864420030431e+02
4.111907481635204142e-01,2.277911676092676032e+02,8.138094199821068742e-01,8.452488302650255036e+01
4.724036302341019788e-01,1.270359887597427218e+02,6.234520007136268305e-01,1.278585045184415776e+02
4.329737683471563403e-01,2.194796028714649481e+02,4.819496038196788845e-01,8.979511594497455462e+01
4.708975850592050927e-01,2.801172927080402815e+02,5.660719418899731181e-01,1.362701054620042100e+02
3.891673494934363986e-01,9.553119386292360105e+01,5.469629343047159864e-01,8.840934820723978760e+01
3.253095400855432473e-01,2.828710806184632247e+02,3.813410767769980225e-01,1.268690499944638077e+02
3.885005898455411999e-01,1.937452880959003494e+02,7.328644219915148028e-01,2.171175217902448935e+02
4.513867034219773977e-01,1.492804449418492823e+02,6.354893520092161907e-01,7.463604034231792639e+01
4.723983625982232648e-01,-5.407124485010393755e+01,7.634789984719105860e-01,1.503534573351585095e+02
2.575358995575005028e-01,-1.894857601742339170e+02,4.858839447861171834e-01,1.261257010843676767e+02
4.005536926700207223e-01,2.201561410162298955e+02,7.924654614202779612e-01,6.994863077603329771e+01
4.131861022846444187e-01,2.714693279166327216e+02,6.526830622031098983e-01,8.811242005087822804e+01
2.739351430485452710e-01,2.040842386391134653e+02,5.472802284253148741e-01,1.577641586861698784e+02
4.448255014094120718e-01,2.093743396027207666e+02,5.693634839475265608e-01,1.254421424734088646e+02
3.671425542205364323e-01,1.877255277927005750e+02,5.571539740953213027e-01,1.393081638641420454e+02
4.118241069761157114e-01,2.874022009433111862e+02,8.613083055228756280e-01,9.536932884227326213e+01
5.554123573931835089e-01,2.570624078551483080e+02,5.402010712606895027e-01,8.928468036730998847e+01
3.463429983582897997e-01,2.313596908966355272e+02,6.589629571050608092e-01,1.792875584553288490e+02
4.178495493599609922e-01,2.107810193918593313e+02,7.331141407902279639e-01,1.219370914534213739e+02
5.444511934209220749e-01,1.187382150988309064e+02,4.561848229220331064e-01,7.238200343289099692e+01
4.126488126021768399e-01,2.207049176261972150e+02,7.563469566011207235e-01,1.588766008016208957e+02
3.733084654006661451e-01,2.781437399741197396e+02,6.995613419018411605e-01,5.463136668078499270e+01
3.653257358460926807e-01,2.049513406165805236e+02,7.402142424513940000e-01,9.781925937570531460e+01
5.465108917215146800e-01,3.047800301589349488e+02,1.061895348290235574e+00,8.331208951339760915e+01
3.323718770057191851e-01,5.586583848560671868e+02,5.958329446431136489e-01,1.135016171061188288e+02
4.101719696715001029e-01,1.334654937374970984e+02,5.218411347360643049e-01,1.243719609399597630e+02
2.780014705023596822e-01,1.421786963542184026e+02,5.934253403135656413e-01,1.744142089707831360e+02
3.625695281231606781e-01,1.850314867512828414e+02,7.539555419537720127e-01,1.098488593606783184e+02
4.030545784039165635e-01,1.262939272091870862e+03,7.166951314283522834e-01,8.195486278060570839e+01
2.620688776234655903e-01,2.330740602206116421e+02,6.238099275408046651e-01,1.655788512617305628e+02
4.794912211061866936e-01,2.018696990009231058e+02,4.625923252314478873e-01,1.380191821031782524e+02
5.129638323353176155e-01,8.010414704603891778e+01,9.785521707442867978e-01,1.471697089663535962e+02
3.531309032373643464e-01,2.117744299232813319e+02,4.962372618954233872e-01,1.069331054296173420e+02
3.353272657689388980e-01,1.771043432058259555e+02,5.524395195353761778e-01,1.287796603955929413e+02
3.096638635529025407e-01,-1.645217682799660111e+02,6.283240248063464151e-01,1.153929420013934646e+02
4.239888989858993651e-01,2.323104061118567927e+02,5.988346883221566941e-01,1.502056240237168367e+02
3.691470767363789762e-01,2.297547692980753595e+02,6.784463437277850062e-01,6.833918908850674256e+01
5.715698810042401101e-01,1.820077538025013837e+02,3.632457937527533431e-01,1.483593024651111136e+02
3.819512081215873933e-01,3.156487994221330382e+02,5.718280117065432933e-01,1.315466971925257553e+02
4.389430142117753952e-01,1.456823376518975692e+02,7.859755204298366493e-01,1.741868752768417039e+02
2.890489350255798784e-01,2.532459335805528724e+02,5.586243197598292909e-01,1.384190132713191588e+02
5.757441587333349542e-01,2.190145920015019669e+02,6.054860914885296097e-01,1.708030769084155054e+02
6.058151485346818799e-01,2.166771775835184712e+02,3.804047617276253845e-01,7.010440159718390873e+01
2.762107736485630571e-01,2.176353032743835172e+02,5.672413659900499283e-01,1.007424884525000834e+02
4.088581382610857462e-01,2.322053749332559960e+02,5.811413303661510099e-01,1.470961061545984307e+02
2.527768142204337432e-01,1.329436445270548575e+02,7.704852020334485019e-01,9.181145879375114305e+01
4.867070711099174551e-01,2.665454361573523556e+02,8.422720866868900202e-01,6.941378627743259244e+01
3.685796604901425133e-01,2.122310517302916537e+02,5.271390144090446483e-01,7.801563012128929131e+01
4.784216533596611920e-01,2.666454919082394213e+02,6.797150728075393999e-01,1.155645757214885521e+02
4.646130721794605734e-01,2.804802499386983072e+02,7.920351963645089199e-01,9.548336921956831702e+01
4.115481733980372869e-01,2.507253884954228340e+02,5.737745816501416130e-01,1.430354344638597013e+02
3.180238105187851438e-01,-7.188507021840877087e+00,6.234632849244263753e-01,1.535780240331233699e+02
3.724251307749869566e-01,-2.016376573999540938e+02,5.334239650630010487e-01,2.516545674143396809e+02
3.461188763195366946e-01,6.645050976620788674e+01,6.223519698604746964e-01,1.759466158331475185e+02
3.858615170626602531e-01,2.198301440716597597e+02,6.651415962433446794e-01,9.621668597268683243e+01
3.783380299938677305e-01,1.509545372687054225e+02,6.466448839997127607e-01,1.829823109802252361e+02
6.513462656415835994e-01,2.323304420919708093e+02,3.100122639273621417e-01,1.629589387353162806e+02
3.428620798471945230e-01,-1.033450841792181336e+02,5.634737356512005135e-01,1.500617832703773615e+02
3.907557206051017751e-01,2.114953130822191554e+02,3.697881989492586285e-01,1.281814044982078258e+02
5.816455774782322008e-01,2.561608313353173116e+02,5.589415304708111876e-01,1.407927020066637738e+02
2.186518617227341255e-01,2.156458814481166826e+02,6.270185784768003145e-01,8.561547543995553156e+01
3.913873970486846376e-01,2.232615606858118724e+02,3.468103792157535281e-01,1.275655207369601385e+02
3.938292395023108572e-01,2.152408034699458312e+02,4.491758574500508416e-01,1.126991447774250901e+02
3.204689264869162169e-01,1.920956900875448525e+02,7.743634884815477903e-01,9.397781482899816297e+01
4.253705727894485644e-01,2.274344095971786714e+02,3.646504451966450233e-01,1.378306003405501201e+02
3.329683259264634709e-01,2.419830328915794553e+02,6.596601132154020775e-01,1.254649342944803152e+02
3.304351037755173248e-01,1.506559035022028752e+02,5.807455931152034623e-01,1.909264155591861822e+02
4.170664837891719934e-01,2.167533417642821973e+02,5.045522383915468367e-01,1.012931318679199535e+02
4.511420925475998489e-01,2.745496334366268343e+02,6.838557938452751728e-01,1.107298634359376592e+02
3.578239523508842668e-01,2.601242503833263413e+02,4.887121067327910851e-01,1.415230472766482990e+02
4.720441430781982528e-01,2.378083204875546244e+02,5.242364315266954122e-01,9.560877875157160588e+01
3.802695687000872127e-01,2.274051458711628868e+02,7.954111427782279975e-01,9.649238066288955906e+01
3.582181074240216589e-01,2.528882353062758739e+02,4.920703240287238600e-01,1.488594322500575799e+02
2.642370164680353239e-01,-3.053054567150709886e+02,5.923296322462192620e-01,6.337682758333812671e+01
3.669343652935631028e-01,2.579974687241627862e+02,4.853031247142070015e-01,1.021277544129355874e+02
2.725550408540786118e-01,2.535322287849241434e+02,5.199209297283076125e-01,1.002738491894970707e+02
3.542391746794026908e-01,2.512313546177011290e+02,6.634776268748510120e-01,1.763685792330849722e+02
3.877022440192520736e-01,1.372710205771644212e+02,4.063654395834817024e-01,1.198177323098930174e+02
4.092111171159674710e-01,1.678445343675409731e+02,5.961175721148208595e-01,1.151958050562507765e+02
4.012166468838134770e-01,2.029271029435458331e+02,4.753739140395438767e-01,1.171398852720773789e+02
4.453701035509476380e-01,2.162195356364740348e+02,8.986500719490209121e-01,1.783603997055295736e+02
3.567645562021581340e-01,2.483433161694769922e+02,2.518216313865480060e-01,1.136896542706465425e+02
1.978320225526868925e-01,7.818163033517078020e+02,7.233883540211181185e-01,1.759338140157196335e+02
4.445083355440258011e-01,2.235923306674072535e+02,4.437694033460672927e-01,1.271082055408947440e+02
4.143751367293489474e-01,2.251348941231197784e+02,8.770399852256076656e-01,1.834000233626808836e+02
3.027141629084800778e-01,1.512053761196822279e+02,3.435240702583470807e-01,1.630889347685538269e+02
6.437251713957909960e-01,1.959694320746615972e+02,7.621759830959220494e-01,1.361962408438936336e+02
3.121763731880013992e-01,1.967511351950827532e+02,5.641013578851357124e-01,9.336320510291125174e+01
3.560064637983582081e-01,3.238597104749075015e+02,5.418615676335036824e-01,9.419571619757564918e+01
3.565191169617574762e-01,2.145315004363539515e+02,6.713323525951508941e-01,1.639828270398490417e+02
3.846705308568719728e-01,1.979925586167086635e+02,7.206298466849503370e-01,1.313862235573265025e+02
4.138258116350260196e-01,2.326313241724265310e+02,5.947439699262773161e-01,1.493278558663109834e+02
3.998672279683621045e-01,2.318921034353267885e+02,5.415392980066116024e-01,8.806096572040942760e+01
6.031052161852152871e-01,1.565429829270788105e+02,7.321673290508883269e-01,1.354519479229659282e+02
2.791475566505453587e-01,3.499657048849799708e+02,4.735551445590573394e-01,1.394029924508199088e+02
4.526320192240129159e-01,1.837056217229467165e+02,5.718069165898995720e-01,1.463479470047294058e+02
2.697169655329240689e-01,2.445714546970822880e+02,5.148516942241840866e-01,1.271795967344981477e+02
4.831866684021258740e-01,1.453065597052366229e+02,5.669950876431570919e-01,1.445461055475183798e+02
2.093178594029130313e-01,3.206007091548285644e+02,3.127948495769459214e-01,4.389121306515804122e+01
4.107436052886597189e-01,2.615243052936876325e+02,5.097494588632685009e-01,1.062931162202516475e+02
6.664134691454484116e-01,6.923888549087739648e+02,3.091475354474724213e-01,1.270753050752434206e+02
3.680398340813553770e-01,2.344975385807311170e+02,6.085158126623042563e-01,1.903154710992421315e+02
4.834021802573244542e-01,2.349454372064349741e+02,6.012563025155444052e-01,7.994046235299171599e+01
3.599572300214660681e-01,2.832204826656912928e+02,5.650902851677130911e-01,1.072886910233796129e+02
4.157367126657268708e-01,1.787018803023576368e+02,6.356486822677638315e-01,1.264207845493265268e+02
3.666261514754157180e-01,2.456860308723544222e+02,3.454701895148559743e-01,6.916202096011696199e+01
4.650074120482882711e-01,3.619860858690344116e+02,6.664213983708151545e-01,1.233997207029906349e+02
5.369631830122302274e-01,2.417755875768449414e+02,7.237873320625709539e-01,1.340886453926858621e+02
4.040027564995634091e-01,5.607165012750097048e+02,8.409030535858619260e-01,1.161146857426450651e+02
9.555950742645895613e-01,2.002221020042229611e+02,5.308676131830338818e-01,1.248023412853823402e+02
2.790130449535950241e-01,1.581695231038141856e+02,4.995798470491195076e-01,7.353384476602096242e+01
3.323067511599238633e-01,1.929650634750993277e+02,7.682436247136337215e-01,8.034447434017457113e+01
3.351728587955502547e-01,2.086780023097965966e+02,3.977932767826430904e-01,1.005085496637565257e+02
4.090519713328280016e-01,2.213636179914580282e+02,4.292895870242432466e-01,1.918779023048494992e+02
5.812844103630188108e-01,2.613052495477762704e+02,5.480803774412663643e-01,1.262004044553802942e+02
4.253046265492874678e-01,2.000381320361996700e+02,6.509920783461353722e-01,1.557732144483337606e+02
4.153401451904066843e-01,1.174665702310333728e+02,6.176685695974200030e-01,1.345497157510590114e+02
3.502333233006134638e-01,1.653595881023290985e+02,7.516880572821023065e-01,1.966783614322472999e+02
4.377879509135666480e-01,2.061907975841640166e+02,5.447739561136870634e-01,1.578011957838833723e+02
3.857149092687879866e-01,1.450050218643798416e+02,8.240982089887438633e-01,5.955304476087357557e+01
7.960161171925208556e-01,1.381601283442961403e+02,6.162460056802743225e-01,1.081826768939030217e+02
3.564346487253202689e-01,1.816454674180649249e+02,4.549901618978964279e-01,8.092090681867875901e+01
5.536082400013997429e-01,3.746958916966133302e+02,5.638026620798726185e-01,1.479725025912779870e+02
4.979208930839295055e-01,2.113520598908300485e+02,6.659169942665741360e-01,1.483813089079908991e+02
4.354478346487431484e-01,3.054326302329466785e+02,7.384452387195210576e-01,1.593878541330471990e+02
4.009559175453621949e-01,2.083284168723532446e+02,5.274372543276655279e-01,8.430853442672656683e+01
7.073612786091956206e-01,5.718757935640387586e+02,6.961619148783810829e-01,1.860583216601862091e+02
2.795327630468757985e-01,-7.637422918676980998e+01,6.484440448492492237e-01,9.723105270943290179e+01
4.321470674019577407e-01,1.624627056866122814e+02,5.945794790383018835e-01,1.512027796290848300e+02
3.233978565247773718e-01,2.303552178138200190e+02,6.971390977158762325e-01,1.630810896983384737e+02
4.642244725837638697e-01,-1.311353281450200825e+02,3.646577159457109474e-01,1.971865021049846405e+02
4.736227285970082690e-01,2.302441914532655005e+02,3.227713654007189348e-01,1.103276317540644982e+02
3.816317662804734612e-01,2.448309712165779217e+02,6.213664216700252041e-01,7.229254780574126471e+01
4.364708113678026358e-01,1.396847143201838151e+02,7.320203973309560297e-01,1.171952160123843782e+02
4.359035928266233872e-01,1.791220252781437523e+02,4.876753372600433067e-01,1.824952649689621467e+02
5.622624198854914157e-02,1.947393642221012726e+02,5.800589786266883152e-01,1.151582703404136510e+02
3.769913308034757993e-01,2.949499334409698577e+02,5.221197998648534622e-01,1.523640303808709859e+02
3.890054433607911255e-01,1.769828680081676282e+02,6.557005542914566831e-01,1.558647701384752509e+02
3.780270769027425648e-01,1.843597797095000601e+02,7.622660102912632851e-01,8.166944164239828297e+01
3.296877599678343373e-01,2.605680405924873071e+02,7.908549668772266728e-01,1.717271022061257213e+02
3.728132175765204726e-01,2.422263605388992573e+02,4.737293687475556681e-01,1.857921447662092760e+02
4.662976013849977064e-01,3.871218646276685149e+02,5.191154519376368626e-01,1.162682875651269683e+02
4.705516627962932352e-01,2.804599457396016805e+04,7.260517542898483612e-01,7.787344727455820248e+01
4.292958448144451600e-01,2.194568943420859739e+02,2.551958527476614336e-01,8.735005852947696781e+01
3.705269835937882728e-01,2.062582705965130856e+02,3.636864457100372761e-01,1.092046888851356243e+02
4.135369776586556578e-01,2.586244644712899685e+02,6.500378554595442893e-01,7.811361226004132163e+01
4.562749011972052626e-01,2.378561826817838778e+02,6.943990188395119389e-01,1.172463505969206494e+02
4.294678927055789464e-01,1.266003938487508407e+02,3.268899797218054459e-01,1.540229390198876445e+02
3.704733667180706846e-01,-8.715113539453998328e+02,8.869989782383385091e-01,1.583730521283376902e+02
3.318250312205593411e-01,3.624191511105265704e+02,6.714884984872568907e-01,1.208721033426736540e+02
4.439980596196303475e-01,1.992904139031539330e+02,4.174306449816000963e-01,1.426155258853899568e+02
3.967445324178346944e-01,2.327348815185261230e+02,4.999374330415022882e-01,1.210691131696281104e+02
3.926302109654906114e-01,1.741371205702987197e+02,4.621950337989346735e-01,1.354880730195790761e+02
7.023159711343811562e-01,2.303856834875251707e+02,5.243290083025584636e-01,1.039455522478086777e+02
3.276101450443758001e-01,8.097741910229046880e+00,4.576619777447561432e-01,5.845139861545217741e+01
2.989518431899578221e-01,2.590306174030696411e+02,5.744051729432086972e-01,9.451416995189231329e+01
4.930304996656461602e-01,1.973051647327086471e+02,5.676938496017243097e-01,8.938580286034516575e+01
5.325110787502066456e-01,2.526364346513020109e+02,5.190313930730070524e-01,8.763711475313917276e+01
3.439434016533509109e-01,2.328430164695641906e+02,7.637393916113381920e-01,6.583362031068793385e+01
4.022469450548221692e-01,2.885190568602823760e+02,6.553881723272283466e-01,1.190967580069946621e+02
3.641807567293980918e-01,2.075531987184190257e+02,4.694678990845062572e-01,1.064027538131646793e+02
3.645833762884272411e-01,2.554105328627858000e+02,5.772009226813992200e-01,9.582595207039707930e+01
3.022762037272880287e-01,2.326227566008091685e+02,6.591167011946055254e-01,6.170900586396544441e+01
4.435437561986351751e-01,2.389654549798069638e+02,7.187196014495640384e-01,8.952079700901336423e+01
4.432300530663748628e-01,-1.022066875135615192e+02,6.289521300400338077e-01,1.400016096440742217e+02
2.858135718192132968e-01,4.469262903954361263e+02,6.125002574250686393e-01,1.292444791123678556e+02
3.928105209922813645e-01,2.235697838444810088e+02,7.285545914857820549e-01,1.201978887821781541e+02
2.742376452803514386e-01,2.680684101393950982e+02,5.461348126095231237e-01,1.388507078371133048e+02
4.003387064565088194e-01,-6.796336255958906349e+02,4.401105362566681833e-01,1.071169733800391555e+02
7.926264469327209961e-02,2.414493270491574322e+02,6.371818624494594019e-01,1.071288626718782098e+02
4.081562392068239786e-01,2.344169153713778826e+02,5.505897718293226717e-01,1.489729143456376619e+02
3.289813545294957842e-01,-1.025487055174733541e+03,7.910530269038957840e-01,1.165724495549111452e+02
5.277946031823186335e-01,2.518060989837897523e+02,4.174947599060914172e-01,9.613686088321998113e+01
9.079792209465723518e-01,2.531245637477532568e+02,6.597359583739716982e-01,1.007088729060557739e+02
4.295807826210421010e-01,3.102336002338857952e+02,6.921497705447663407e-01,1.085522501347591060e+02
4.229081450492748750e-01,2.387874208288483260e+02,6.636587095756638632e-01,9.057381099045363726e+01
3.810780708197803457e-01,2.890260991254687610e+02,7.256441219860505498e-01,1.677432549087666871e+02
5.661514599023192984e-01,2.199343584456535723e+02,8.050195951496590396e-01,1.568363843445471844e+02
3.880779327045658089e-01,3.107425980029212269e+02,5.024386019919973023e-01,1.041189009831954877e+02
4.577518661210938089e-01,1.790802987077881028e+02,6.902303531549165427e-01,9.083821495411865499e+01
3.687213147862784535e-01,2.478979670173602585e+02,8.291720010288230469e-01,1.476783424521877919e+02
4.505443792015852988e-01,1.527287940108931707e+03,8.365823436606092400e-01,1.043078550532154054e+02
2.169136445293541604e-01,1.562682637300226531e+02,4.278683572077639496e-01,1.564992173566355405e+02
3.422722101308613429e-01,1.709542811469258368e+02,6.546997807219412380e-01,1.524294825385908894e+02
4.723418553215369409e-01,4.730102832425205861e+01,5.956388473251124083e-01,1.502034139725716955e+02
3.030460733910158577e-01,2.332230474728113734e+02,6.756156892819973336e-01,1.009677377949244601e+02
3.097063760049678649e-01,-2.169310017113522463e+03,6.855157015982200619e-01,1.366844796132370448e+02
5.568921745871416862e-01,2.332875992076976672e+02,7.143143190327663206e-01,1.222595977313520734e+02
4.079788228070035938e-01,1.985082737104862645e+02,6.098151933514017742e-01,1.264245289716076286e+02
2.453803405223883849e-01,1.562318154580100611e+02,4.173302275011536722e-01,1.279495730173599100e+02
2.168467809047438521e-01,2.265381521903125872e+02,4.005096313121043750e-01,1.110729806701041298e+02
3.631529524177530832e-01,1.645244707994588964e+02,6.615017940162530863e-01,1.232650104875010015e+02
4.977292547823515823e-01,2.039777422561368212e+02,6.124464974261698558e-01,7.603578367440883312e+01
4.016158139714118835e-01,1.988946130317739005e+02,7.677127050462999591e-01,1.440973509773954788e+02
2.305980189384106704e-01,1.006881079533152672e+02,5.264715830786173001e-01,6.643191089186646536e+01
5.164167381103094145e-01,2.381047350055869458e+02,4.296603679377142271e-01,1.302507380218792150e+02
3.356338743407003000e-01,2.328518781088154981e+02,3.173407451795569045e-01,1.454113223408688214e+02
5.686203827885569773e-01,4.285265997768975126e+02,6.588099322909855005e-01,1.800577287244080935e+02
5.591487654059192902e-01,5.017698671643689181e+02,6.779378743495030335e-01,1.233572503951735939e+02
3.977978675099305694e-01,1.349810064834259435e+02,4.255631662850163366e-01,1.477902166920977720e+02
4.678180379241035358e-01,2.441884058567039517e+02,5.973025471399608932e-01,1.934409854877487760e+02
3.891282529750336172e-01,1.945015345351901317e+02,7.088240921200252842e-01,1.801207720974643394e+02
3.802443684481854325e-01,2.479186011500105167e+02,6.129617023190121472e-01,1.123435933219341791e+02
4.798004810145128918e-01,1.243987109417631132e+01,5.582341341633920706e-01,6.962652151944072898e+01
4.997404915968320371e-01,2.331289900899059546e+02,3.264633352345711614e-01,8.878913125588235289e+01
3.543953249433940966e-01,3.522331911669247688e+02,4.138044718989348780e-01,1.133779425568160377e+02
3.979242713594717817e-01,3.264972678477103045e+02,6.298429727943428702e-01,1.243922472595797331e+02
3.274488102405623269e-01,1.270129497210489973e+02,5.310289558635759022e-01,9.709240076814552367e+01
-3.837378425361983592e-01,1.668129942730784876e+02,5.669943207082042136e-01,1.366499104392208324e+02
3.852033186314036683e-01,2.475330607724324921e+02,5.880025821746315273e-01,1.333433694193990959e+02
3.461522377846105725e-01,3.700552356022433287e+02,6.071666509910684795e-01,1.376455401805106362e+02
2.490103584625543709e-01,3.239702230196913888e+02,6.783600408148302563e-01,7.661480615257735849e+01
4.235959951601498963e-01,2.829208668974307557e+02,5.854061859789538858e-01,1.913184590109652277e+02
3.249342450125567439e-01,2.184322833429376658e+02,1.231072943047664126e-01,1.074687221994873312e+02
5.067965855776521700e-01,1.496997185480779535e+02,6.803364186870410890e-01,1.246424857303523481e+02
4.378473860549918495e-01,2.203317824605098849e+02,4.973760644117248830e-01,1.350021701314518623e+02
7.919125823961221666e-01,-5.555993460646362792e+01,6.634388737403114078e-01,1.588856799033802076e+02
2.784571716857899282e-01,-1.450540695289955124e+02,6.054148748038770123e-01,7.312102120755855594e+01
4.411250382074747844e-01,2.591017590490504290e+02,6.984569888048284270e-01,8.493120234664658597e+01
4.260267722277824021e-01,2.425415230458538076e+02,4.319488333544470038e-01,1.304444868424330934e+02
3.965028801312202589e-01,-1.453715948692324673e+02,4.718575232872694869e-01,1.095080113418092651e+02
5.389399518876304418e-01,-4.562778918582056576e+03,7.070536793764077288e-01,1.042750717300732504e+02
4.567324985433997564e-01,2.439457473707765018e+02,6.066566846010346126e-01,1.032040704741838226e+02
5.089322461315715085e-01,3.237141112241545784e+02,5.765176835429102198e-01,4.408465974105857299e+01
3.478203205817114174e-01,2.280567835790238007e+02,3.587369281863033166e-01,1.690212547279048749e+02
2.593148373486298119e-01,2.195318231054031912e+02,6.559021662035746658e-01,1.442949024714208690e+02
4.267057038933569912e-01,3.632303978289215820e+02,7.452386594867164149e-01,9.248571691699541475e+01
2.915864700635162898e-01,2.390100278490753851e+02,6.226803359720136655e-01,1.321196570904716054e+02
3.990788008367660566e-01,3.131975345934890811e+02,7.437178132454249635e-01,1.498730377433942635e+02
4.280149908589299113e-01,3.196548065290069758e+02,6.180674074830889708e-01,8.097162044702164962e+01
5.499568850339514592e-01,2.529133640643457284e+02,7.233179437713630477e-01,1.522942960700872845e+02
3.202158074960885781e-01,4.228971950722448696e+02,4.882055089041728024e-01,1.508382197456111840e+02
5.671248832786494054e-01,2.080882682262307242e+02,6.982773727250304319e-01,1.274644532427635113e+02
3.662677582320571501e-01,3.649706745159414254e+02,6.093963198870184783e-01,1.449658586593026826e+02
3.873913514092346966e-01,8.723728017269393149e+02,5.111269437288825657e-01,1.513452268490430583e+02
